filename,caption
scene-0269_8.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment."
scene-0269_9.mp4,"A realistic driving scene, in an urban environment."
scene-0270_0.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with light traffic."
scene-0270_1.mp4,"A realistic driving scene, in clear weather."
scene-0270_10.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment."
scene-0270_11.mp4,A realistic driving scene.
scene-0270_12.mp4,A realistic driving scene.
scene-0270_13.mp4,A realistic driving scene.
scene-0270_14.mp4,"A realistic driving scene, during day light, in an urban environment."
scene-0270_15.mp4,"A realistic driving scene, during day light, in an urban environment, with light traffic."
scene-0270_16.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road."
scene-0270_17.mp4,A realistic driving scene.
scene-0270_18.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with light traffic."
scene-0270_19.mp4,A realistic driving scene.
scene-0270_2.mp4,A realistic driving scene.
scene-0270_20.mp4,"A realistic driving scene, in clear weather, in an urban environment, with light traffic."
scene-0270_21.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with light traffic."
scene-0270_22.mp4,A realistic driving scene.
scene-0270_23.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment, with light traffic."
scene-0270_24.mp4,A realistic driving scene.
scene-0270_25.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0270_26.mp4,A realistic driving scene.
scene-0270_27.mp4,A realistic driving scene.
scene-0270_3.mp4,A realistic driving scene.
scene-0270_4.mp4,A realistic driving scene.
scene-0270_5.mp4,A realistic driving scene.
scene-0270_6.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with light traffic."
scene-0270_7.mp4,A realistic driving scene.
scene-0270_8.mp4,A realistic driving scene.
scene-0270_9.mp4,A realistic driving scene.
scene-0271_0.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0271_1.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0271_10.mp4,A realistic driving scene.
scene-0271_11.mp4,A realistic driving scene.
scene-0271_12.mp4,A realistic driving scene.
scene-0271_13.mp4,A realistic driving scene.
scene-0271_14.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment."
scene-0271_15.mp4,A realistic driving scene.
scene-0271_16.mp4,A realistic driving scene.
scene-0271_17.mp4,A realistic driving scene.
scene-0271_18.mp4,A realistic driving scene.
scene-0271_19.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0271_2.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0271_20.mp4,A realistic driving scene.
scene-0271_21.mp4,"A realistic driving scene, during day light, in clear weather."
scene-0271_22.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0271_23.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment."
scene-0271_24.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0271_25.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment, with moderate traffic."
scene-0271_26.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0271_27.mp4,A realistic driving scene.
scene-0271_3.mp4,A realistic driving scene.
scene-0271_4.mp4,A realistic driving scene.
scene-0271_5.mp4,"A realistic driving scene, in clear weather, with moderate traffic."
scene-0271_6.mp4,A realistic driving scene.
scene-0271_7.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0271_8.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0271_9.mp4,"A realistic driving scene, on a dry asphalt road, with moderate traffic."
scene-0272_0.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with light traffic."
scene-0272_1.mp4,"A realistic driving scene, during day light, in clear weather, with light traffic."
scene-0272_10.mp4,A realistic driving scene.
scene-0272_11.mp4,A realistic driving scene.
scene-0272_12.mp4,A realistic driving scene.
scene-0272_13.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment."
scene-0272_14.mp4,A realistic driving scene.
scene-0272_15.mp4,"A realistic driving scene, with light traffic."
scene-0272_16.mp4,A realistic driving scene.
scene-0272_17.mp4,A realistic driving scene.
scene-0272_18.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with light traffic."
scene-0272_19.mp4,A realistic driving scene.
scene-0272_2.mp4,"A realistic driving scene, during day light, in clear weather, in an urban environment."
scene-0272_20.mp4,A realistic driving scene.
scene-0272_21.mp4,A realistic driving scene.
scene-0272_22.mp4,A realistic driving scene.
scene-0272_23.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0272_24.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, with light traffic."
scene-0272_25.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, with light traffic."
scene-0272_26.mp4,A realistic driving scene.
scene-0272_27.mp4,"A realistic driving scene, in clear weather, in an urban environment, with light traffic."
scene-0272_3.mp4,A realistic driving scene.
scene-0272_4.mp4,A realistic driving scene.
scene-0272_5.mp4,A realistic driving scene.
scene-0272_6.mp4,"A realistic driving scene, in clear weather, in an urban environment, with light traffic."
scene-0272_7.mp4,A realistic driving scene.
scene-0272_8.mp4,A realistic driving scene.
scene-0272_9.mp4,A realistic driving scene.
scene-0273_0.mp4,A realistic driving scene.
scene-0273_1.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with light traffic."
scene-0273_10.mp4,A realistic driving scene.
scene-0273_11.mp4,A realistic driving scene.
scene-0273_12.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment, with light traffic."
scene-0273_13.mp4,A realistic driving scene.
scene-0273_14.mp4,A realistic driving scene.
scene-0273_15.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment, with light traffic."
scene-0273_16.mp4,"A realistic driving scene, in clear weather, in an urban environment, with light traffic."
scene-0273_17.mp4,A realistic driving scene.
scene-0273_18.mp4,A realistic driving scene.
scene-0273_19.mp4,A realistic driving scene.
scene-0273_2.mp4,A realistic driving scene.
scene-0273_20.mp4,A realistic driving scene.
scene-0273_21.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment."
scene-0273_22.mp4,"A realistic driving scene, on a dry asphalt road, with light traffic."
scene-0273_23.mp4,"A realistic driving scene, on a dry asphalt road."
scene-0273_24.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road."
scene-0273_25.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road."
scene-0273_26.mp4,"A realistic driving scene, during day light, in clear weather, with light traffic."
scene-0273_27.mp4,"A realistic driving scene, in an urban environment."
scene-0273_28.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with light traffic."
scene-0273_3.mp4,A realistic driving scene.
scene-0273_4.mp4,A realistic driving scene.
scene-0273_5.mp4,A realistic driving scene.
scene-0273_6.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, with light traffic."
scene-0273_7.mp4,A realistic driving scene.
scene-0273_8.mp4,A realistic driving scene.
scene-0273_9.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment."
scene-0274_0.mp4,A realistic driving scene.
scene-0274_1.mp4,A realistic driving scene.
scene-0274_10.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0274_11.mp4,A realistic driving scene.
scene-0274_12.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0274_13.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0274_14.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0274_15.mp4,A realistic driving scene.
scene-0274_16.mp4,A realistic driving scene.
scene-0274_17.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0274_18.mp4,A realistic driving scene.
scene-0274_19.mp4,A realistic driving scene.
scene-0274_2.mp4,"A realistic driving scene, with moderate traffic."
scene-0274_20.mp4,"A realistic driving scene, with moderate traffic."
scene-0274_21.mp4,A realistic driving scene.
scene-0274_22.mp4,A realistic driving scene.
scene-0274_23.mp4,A realistic driving scene.
scene-0274_24.mp4,A realistic driving scene.
scene-0274_25.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment."
scene-0274_26.mp4,"A realistic driving scene, in an urban environment, with moderate traffic."
scene-0274_27.mp4,"A realistic driving scene, on a dry asphalt road, with moderate traffic."
scene-0274_3.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0274_4.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, in an urban environment."
scene-0274_5.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0274_6.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road."
scene-0274_7.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment."
scene-0274_8.mp4,"A realistic driving scene, on a dry asphalt road, in an urban environment."
scene-0274_9.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0275_0.mp4,A realistic driving scene.
scene-0275_1.mp4,"A realistic driving scene, during day light, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0275_10.mp4,"A realistic driving scene, during day light, on a dry asphalt road."
scene-0275_11.mp4,"A realistic driving scene, during day light, on a dry asphalt road."
scene-0275_12.mp4,"A realistic driving scene, in clear weather, on a dry asphalt road, with moderate traffic."
scene-0275_13.mp4,A realistic driving scene.
scene-0275_14.mp4,A realistic driving scene.
scene-0275_15.mp4,A realistic driving scene.
scene-0275_16.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with moderate traffic."
scene-0275_17.mp4,"A realistic driving scene, during day light, on a dry asphalt road, with moderate traffic."
scene-0275_18.mp4,"A realistic driving scene, during day light, in an urban environment."
scene-0275_19.mp4,"A realistic driving scene, during day light, with moderate traffic."
scene-0275_2.mp4,"A realistic driving scene, during day light, on a dry asphalt road, in an urban environment, with moderate traffic."
scene-0275_20.mp4,A realistic driving scene.
scene-0275_21.mp4,A realistic driving scene.
scene-0275_22.mp4,"A realistic driving scene, on a dry asphalt road, with moderate traffic."
